(0.739982,0.720908)
(0.60448,0.744469)
(0.305063,0.433882)
(-0.123722,0.0235908)
(-0.605396,-0.149663)
(-0.944029,-0.256325)
(-0.999207,-0.411756)
(-0.756066,-0.744926)
(-0.157231,-0.796411)
(0.299081,-0.514542)
(0.256294,0.39732)
(-0.351085,0.479049)
(-0.913724,0.352489)
(0.977966,0.73281)
(-0.779382,0.0694601)
(0.0158696,-0.249306)
(0.559801,-0.424818)
(0.410016,-0.488815)
(-0.0648824,-0.691671)
(-0.457289,-0.74749)
(-0.0416578,-0.474624)
(0.429792,0.188696)
(0.00180059,0.630879)
(-0.0495926,0.561724)
(0.218482,0.148686)
(0.477767,-0.424879)
(-0.307871,-0.266457)
(-0.460616,0.333842)
(-0.529527,0.943205)
(-0.488083,0.342051)
(-0.485214,-0.248482)
(-0.345775,0.0473647)
(-0.188543,0.062624)
(0.216468,-0.115879)
(0.497604,0.114719)
(0.278787,0.343577)
(-0.223334,0.240852)
(-0.716758,0.523453)
(-0.93643,-0.340098)
(-0.907682,-0.140904)
(-0.810846,-0.158177)
(-0.788842,-0.172887)
(-0.872738,-0.623218)
(-0.979858,-0.717673)
(-0.989593,-0.374065)
(-0.987243,0.420301)
(-0.836665,0.909268)
(-0.589282,0.785546)
(-0.293863,0.0605487)
(-0.165441,-0.536271)
(-0.329356,-0.455916)
(-0.760888,0.141331)
(-0.988617,0.583544)
(0.995697,0.491592)
(-0.757988,0.000640889)
(0.0787988,-0.422498)
(0.722373,-0.362102)
(0.84872,-0.0293588)
(0.423078,0.100436)
(-0.174871,-0.237434)
(-0.452467,-0.741142)
(-0.223701,-0.935545)
(0.274361,-0.581683)
(0.642445,0.137974)
(0.594104,0.688742)
(0.261147,0.823756)
(-0.0338755,0.625782)
(-0.0311594,0.383496)
(0.263771,0.314432)
(0.614734,0.387127)
(0.803674,0.495224)
(0.815851,0.609149)
(0.733543,0.746239)
(0.6086,0.8511)
(0.411389,0.77633)
(0.0795923,0.385113)
(-0.332194,-0.218329)
(-0.566057,-0.650105)
(-0.4991,-0.69808)
(-0.18244,-0.395856)
(0.0567034,-0.0113529)
(-0.098941,0.137059)
(-0.717643,0.0270699)
(0.986572,-0.135411)
(-0.984832,-0.203528)
(-0.901364,-0.168157)
(0.0203864,-0.0879543)
(0.840327,-0.0366222)
(0.50679,0.0747093)
(0.681082,0.283181)
(0.172185,0.479659)
(0.0431227,0.449782)
(0.400952,0.115818)
(0.827631,-0.300577)
(0.880947,-0.510392)
(0.424848,-0.443587)
(-0.341716,-0.342326)
(-0.826441,-0.441939)
(-0.776513,-0.87582)
(-0.370952,-0.987579)
(0.000793481,-0.861507)
(0.00958281,0.118809)
(-0.281106,0.767663)
(-0.575793,-0.94174)
(-0.564013,-0.0661336)
(-0.190191,-0.145177)
(0.226264,-0.445875)
(0.408887,-0.675893)
(0.242897,0.472976)
(-0.0752892,0.0597858)
(-0.313608,0.266854)
(-0.282388,0.29432)
(-0.0599078,-0.422987)
(0.164251,-0.850368)
(0.187719,-0.589435)
(0.0531632,-0.379742)
(-0.189215,-0.40202)
(-0.222846,-0.769677)
(-0.0859401,-0.983825)
(0.539842,-0.863491)
(0.363323,-0.3202)
(-0.529649,0.202704)
(0.0780663,0.436689)
(-0.0803552,0.295144)
(0.447462,-0.0233772)
(0.815516,-0.435896)
(0.606464,-0.447249)
(0.694296,-0.372417)
(0.414319,0.308542)
(-0.0909757,0.18543)
(-0.663381,-0.14539)
(-0.792505,0.177557)
(-0.506607,-0.300363)
(0.123722,-0.26899)
(0.672567,-0.183294)
(0.915311,-0.0888089)
(0.833583,-0.168035)
(0.674947,-0.345958)
(0.530931,-0.243385)
(0.322153,-0.230201)
(0.0377514,0.507584)
(0.190283,-0.269906)
(0.566546,0.026368)
(0.380657,0.643696)
(-0.0860317,0.269478)
(0.247902,0.299264)
(-0.0516068,0.303873)
(-0.0417188,0.100711)
(-0.975463,-0.371319)
(-0.652242,-0.789239)
(0.473281,-0.844783)
(0.78576,-0.537553)
(0.285806,-0.301492)
(-0.614429,-0.351177)
(-0.880551,-0.74575)
(-0.449751,0.00366222)
(0.237281,0.00436415)
(0.378002,-0.767113)
(-0.187933,-0.377331)
(-0.837764,-0.288461)
(-0.705008,-0.490005)
(0.244057,-0.689627)
(0.1283,-0.587115)
(-0.111057,-0.279427)
(0.320688,-0.0237129)
(-0.387249,0.02472)
(-0.084933,-0.206305)
(-0.831935,-0.30192)
(-0.146733,-0.153294)
(0.490249,0.437513)
(0.222114,0.730094)
(-0.157109,0.881893)
(-0.282083,-0.0616474)
(0.581408,-0.16773)
(0.23835,-0.372509)
(-0.0514237,0.795892)
(-0.000305185,-0.87466)
(0.471328,-0.72512)
(0.117283,0.681478)
(-0.319132,0.132786)
(-0.336894,0.205237)
(-0.548418,0.70397)
(-0.775903,-0.0393994)
(-0.899075,-0.304819)
(-0.6133,-0.372509)
(-0.0312204,-0.139409)
(0.504379,-0.023133)
(0.609729,-0.0287484)
(0.374767,-0.175237)
(0.0999481,-0.228065)
(0.0726035,-0.144841)
(0.224616,0.0707114)
(0.295206,0.279427)
(0.117771,0.413099)
(-0.183233,0.427686)
(-0.330699,0.312632)
(-0.166356,0.0610981)
(0.187323,-0.285775)
(0.497787,-0.593738)
(0.593768,-0.685415)
(0.591449,-0.545824)
(0.465957,-0.241157)
(0.375652,-0.0614338)
(0.136326,-0.129673)
(0.0572527,-0.473647)
(-0.0325938,-0.701163)
(0.546312,-0.749229)
(0.403607,-0.31959)
(-0.0351268,0.0672933)
(-0.0580462,0.719047)
(-0.0266427,0.405713)
(0.654561,0.186041)
(-0.198035,0.0262764)
(-0.372814,0.560106)
(-0.41203,0.465865)
(-0.0857875,-0.139592)
(0.177801,-0.22074)
(0.46382,-0.152013)
(0.573168,0.140629)
(0.522202,0.183905)
(0.201392,0.0286569)
(-0.258522,-0.26191)
(-0.664998,-0.357738)
(-0.816675,-0.311716)
(-0.735618,-0.306711)
(-0.532579,-0.607044)
(-0.437513,-0.963378)
(-0.539476,0.99353)
(-0.833186,-0.774651)
(0.996368,0.181219)
(-0.979583,-0.16184)
(0.9935,0.127995)
(-0.838099,0.576342)
(-0.141118,-0.226264)
(0.596667,-0.681997)
(0.984405,-0.480605)
(0.801355,-0.0539872)
(0.00143437,0.138005)
(-0.881436,-0.0994598)
(-0.99057,-0.425459)
(0.998566,-0.508927)
(-0.60857,-0.249794)
(-0.0905179,0.0329295)
(-0.166601,-0.0740989)
(-0.697134,-0.453352)
(-0.997742,-0.646962)
(-0.963897,-0.360851)
(-0.412854,0.443342)
(0.370159,0.342845)
(0.684988,-0.288644)
(0.462874,0.304453)
(-0.152959,0.700552)
(-0.738731,0.264504)
(-0.713584,0.431837)
(-0.344432,0.432081)
(0.574572,0.3296)
(0.44026,-0.00897244)
(-0.0297861,-0.128025)
(0.731437,-0.0965911)
(0.0656148,0.0993377)
(-0.397504,0.0831324)
(-0.376324,-0.0102847)
(0.153905,-0.0942717)
(0.711844,0.283853)
(-0.422346,0.640004)
(0.377575,0.160466)
(0.510453,-0.141636)
(-0.357067,0.109622)
(-0.438337,0.149693)
(-0.270455,-0.363536)
(0.206427,-0.161168)
(0.332316,-0.0293283)
(0.113102,0.14835)
(-0.439619,0.121525)
(-0.887692,0.194494)
(0.996704,0.254738)
(-0.969543,0.300668)
(-0.765007,0.108798)
(-0.502609,-0.178014)
(-0.398053,-0.345408)
(-0.455916,-0.119663)
(-0.550798,0.19303)
(-0.537919,0.356639)
(-0.274453,-0.0768761)
(0.0971099,-0.546403)
(0.375958,-0.936308)
(0.309854,-0.280221)
(0.0842006,-0.0913419)
(-0.0884426,-0.0694296)
(0.385327,0.00344859)
(0.434004,0.37785)
