(-0.0507828,0.0696432)
(0.205329,-0.243416)
(0.0241401,-0.606494)
(-0.195776,-0.663747)
(-0.209082,-0.571673)
(-0.0442824,-0.35258)
(0.0704367,-0.103)
(0.00140385,-0.0673849)
(-0.15833,-0.163488)
(-0.326273,-0.162175)
(-0.265511,-0.0808435)
(-0.0472732,0.0855739)
(0.158483,0.165716)
(0.18778,0.0556352)
(0.0177618,-0.0967132)
(-0.156621,-0.0965606)
(-0.153264,0.129917)
(0.140446,0.364818)
(0.488327,0.267403)
(0.487899,0.0575274)
(0.277261,-0.229011)
(-0.0744957,-0.431013)
(-0.231178,-0.315134)
(-0.0800501,-0.0784631)
(0.141118,0.0995514)
(0.307321,0.0242927)
(0.272286,-0.154576)
(0.11652,-0.236824)
(-0.0167241,-0.118839)
(-0.0446181,0.117283)
(0.0534684,0.291879)
(0.136845,0.294412)
(0.0974151,0.18067)
(0.0469375,0.0257881)
(0.0104068,-0.0974761)
(0.010651,-0.202368)
(0.00677511,-0.304788)
(0,-0.362407)
(0.0628376,-0.316233)
(0.152226,-0.147374)
(0.174749,0.0202033)
(0.121891,0.0727866)
(0.0109561,-0.00143437)
(-0.0957366,-0.0887173)
(-0.119358,-0.0721458)
(-0.0191961,0.0506607)
(0.146489,0.161382)
(0.287851,0.130711)
(0.312204,0.00903348)
(0.2631,-0.132176)
(0.193426,-0.207282)
(0.135563,-0.205115)
(0.0522172,-0.19541)
(-0.0740379,-0.213019)
(-0.192785,-0.16242)
(-0.183935,-0.00756859)
(-0.0375988,0.250191)
(0.245064,0.350383)
(0.285714,0.288736)
(0.0170293,0.0404675)
(-0.360302,-0.173284)
(-0.618732,-0.103763)
(-0.555284,-0.152928)
(-0.228889,-0.188757)
(0.136021,-0.133366)
(0.18598,-0.089877)
(-0.0147404,-0.0801721)
(-0.307169,0.038728)
(-0.381085,0.285012)
(-0.290902,0.369366)
(-0.158544,0.304361)
(-0.0517289,0.224097)
(-0.0398267,0.224433)
(-0.0505997,0.319224)
(0.0105289,0.410321)
(0.0567949,0.370983)
(0.109287,0.185644)
(0.173986,-0.010651)
(0.154424,-0.0901822)
(0.0866115,-0.014771)
(0.02884,0.082522)
(-0.00836207,0.0530717)
(-0.0282601,-0.116337)
(-0.0637532,-0.266213)
(-0.042848,-0.260903)
(0.0605487,-0.0689108)
(0.123234,0.151189)
(0.122929,0.252602)
(-0.0220649,0.24366)
(-0.17655,0.194006)
(-0.192541,0.165868)
(-0.0373241,0.173315)
(0.170385,0.120518)
(0.210883,-0.0484329)
(-0.00473037,-0.240913)
(-0.39436,-0.185186)
(-0.574877,0.174535)
(-0.416669,0.454817)
(-0.100589,0.525864)
(0.222388,0.365764)
(0.407971,0.0139775)
(0.298135,-0.383129)
(-0.00869778,-0.530106)
(-0.219733,-0.438398)
(-0.316782,-0.276315)
(-0.361644,-0.119175)
(-0.372845,-0.0129398)
(-0.330363,0.0435804)
(-0.184454,0.101932)
(0.067629,0.247261)
(0.426252,0.239235)
(0.624683,0.103275)
(0.600116,0.109378)
(0.455611,0.179357)
(0.204016,0.223151)
(0.0599078,0.169164)
(0.0814234,0.143864)
(0.137669,0.176489)
(0.187933,0.226569)
(0.232185,0.235786)
(0.300729,0.153508)
(0.3726,-0.0493179)
(0.311197,-0.195105)
(0.129398,-0.111637)
(-0.0874355,0.10416)
(-0.102725,0.355937)
(-0.0350352,0.449995)
(-0.0945463,0.381451)
(-0.204199,0.256325)
(-0.228492,0.131504)
(-0.13184,0.0419019)
(-0.0980865,-0.0419019)
(-0.2949,-0.0780969)
(-0.537797,0.182623)
(-0.521348,0.452559)
(-0.333781,0.537858)
(0.00878933,0.47853)
(0.3502,0.218543)
(0.388226,-0.189062)
(0.0409253,-0.505539)
(-0.37373,-0.461745)
(-0.478469,-0.23368)
(-0.312418,-0.0357677)
(-0.0617389,0.125797)
(0.156133,0.130345)
(0.252571,0.0422376)
(0.233161,0.0151982)
(0.184912,0.0949736)
(0.193762,0.183355)
(0.25956,0.194525)
(0.346019,0.10004)
(0.411054,-0.0667745)
(0.395032,-0.184545)
(0.306833,-0.170171)
(0.131016,-0.158879)
(-0.0591144,-0.246712)
(-0.190924,-0.298044)
(-0.168065,-0.314219)
(-0.00128178,-0.256844)
(0.0868862,-0.0878323)
(0.00555437,0.0641194)
(-0.111606,0.14243)
(-0.136692,0.142521)
(-0.0028077,0.101077)
(0.210639,0.0528275)
(0.317454,-0.0361034)
(0.210822,-0.0782189)
(-0.0257881,-0.157323)
(-0.237129,-0.189947)
(-0.266457,-0.170507)
(-0.0885647,-0.148564)
(0.0819422,-0.0607013)
(0.117618,0.0339061)
(0.0232551,0.147038)
(-0.0501114,0.28605)
(0.0149236,0.419752)
(0.172033,0.448469)
(0.338603,0.335612)
(0.43379,0.10303)
(0.400128,-0.192083)
(0.213996,-0.374035)
(-0.00732444,-0.303354)
(-0.267922,-0.0592364)
(-0.336009,0.30491)
(-0.197851,0.471633)
(-0.103702,0.277352)
(0.112217,-0.028901)
(0.159856,-0.30314)
(0.0424207,-0.337901)
(-0.159886,-0.147679)
(-0.318979,0.130833)
(-0.254463,0.298715)
(-0.10419,0.209723)
(0.115482,0.117618)
(0.236091,0.105625)
(0.26664,0.204047)
(0.288369,0.364971)
(0.266579,0.46559)
(0.165624,0.439619)
(0.0430006,0.304819)
(0.0256355,0.202307)
(0.0905789,0.222083)
(0.187231,0.234779)
(0.220344,0.126499)
(0.178716,-0.139958)
(-0.0266732,-0.401959)
(-0.257698,-0.422346)
(-0.203223,-0.275796)
(-0.0478225,-0.0248726)
(0.0818812,0.126835)
(0.115818,0.0798059)
(0.00778222,-0.0261544)
(-0.132572,-0.0238044)
(-0.177709,0.12946)
(-0.079165,0.275277)
(0.0317392,0.2331)
(0.0493179,0.0155339)
(0.0108036,-0.165746)
