(-0.419996,0.433027)
(-0.133824,0.27076)
(0.245155,0.0121158)
(0.283395,-0.288278)
(0.112949,-0.353679)
(-0.0580462,-0.144658)
(-0.140416,0.134617)
(-0.0598773,0.332682)
(-0.0331736,0.350658)
(-0.151097,0.291971)
(-0.246864,0.254738)
(-0.189795,0.185186)
(0.0951567,0.109012)
(0.355541,-0.140965)
(0.282174,-0.481735)
(0.0212409,-0.555834)
(-0.253578,-0.397229)
(-0.430067,-0.0671407)
(-0.365459,0.225623)
(-0.211005,0.246712)
(-0.110172,0.0582904)
(-0.0938139,-0.123661)
(-0.110874,-0.162511)
(-0.0507218,-0.0520646)
(0.0720847,0.0546892)
(0.169988,0.0122379)
(0.153172,-0.177831)
(0.000183111,-0.358928)
(-0.130833,-0.382)
(-0.0500809,-0.283822)
(0.0749229,-0.145573)
(0.0850551,-0.0910367)
(-0.0261544,-0.145207)
(-0.182379,-0.195288)
(-0.208838,-0.185156)
(-0.00234993,-0.154759)
(0.244423,-0.183813)
(0.351939,-0.30961)
(0.310251,-0.305521)
(0.113742,-0.167821)
(-0.118778,0.000152593)
(-0.141789,0.206366)
(0.0673238,0.32725)
(0.374767,0.23249)
(0.516312,-0.00967437)
(0.440657,-0.132237)
(0.236061,-0.086581)
(0.00396741,-0.0266427)
(-0.117618,0.0331126)
(-0.114048,0.0454726)
(-0.0750755,-0.0191351)
(-0.122654,-0.105594)
(-0.282205,-0.110508)
(-0.424604,0.0319224)
(-0.397046,0.143803)
(-0.179327,0.109928)
(0.184637,0.0290536)
(0.366924,-0.278359)
(0.231269,-0.558794)
(-0.0342112,-0.609546)
(-0.28077,-0.479934)
(-0.279366,-0.255074)
(-0.0855129,0.00347911)
(0.159429,0.184179)
(0.32664,0.142949)
(0.246742,0.0698569)
(0.0653706,-0.0102237)
(-0.0578631,-0.00433363)
(-0.0507218,0.0941191)
(0.0472121,0.183081)
(0.148259,0.175054)
(0.202979,0.0677511)
(0.258919,-0.084109)
(0.288583,-0.252724)
(0.282113,-0.344279)
(0.254402,-0.298074)
(0.0944853,-0.185919)
