(0.517289,0.642994)
(0.23484,0.717277)
(0.0657063,0.676077)
(0.198798,0.635701)
(0.54033,0.863796)
(0.794,0.272622)
(0.769402,-0.123661)
(0.486251,0.664632)
(0.12241,0.461013)
(-0.125065,-0.0241096)
(-0.263009,-0.144505)
(-0.402753,-0.075869)
(-0.540819,0.150914)
(-0.511032,0.287271)
(-0.204382,0.493728)
(0.243751,0.688711)
(0.480117,-0.046205)
(0.346782,-0.0375683)
(0.0111393,0.423811)
(-0.246193,0.674093)
(-0.160558,0.14835)
(0.148259,0.152287)
(0.29957,0.250893)
(0.11951,0.49086)
(-0.206549,0.478225)
(-0.336314,0.316568)
(-0.186743,0.0768761)
(-0.0284127,-0.0668355)
(-0.182409,-0.193854)
(-0.608814,-0.387188)
(-0.862117,-0.708365)
(-0.648396,-0.964293)
(0.0116276,-0.976104)
(0.626789,-0.655293)
(0.660421,-0.207068)
(0.125248,0.00601215)
(-0.438795,-0.121616)
(-0.45616,-0.407361)
(0.100375,-0.597095)
(0.696585,-0.563158)
(0.837123,-0.51619)
(0.488968,-0.604419)
(-0.0273446,-0.788018)
(-0.303873,-0.656636)
(-0.370952,-0.0853603)
(-0.446211,0.840205)
(-0.643574,-0.0139164)
(-0.917631,0.148381)
(-0.954131,0.0756249)
(-0.364391,-0.00637837)
(0.135838,0.221809)
(0.25605,-0.32252)
(-0.245247,-0.306619)
(-0.96466,0.591723)
(-0.969726,-0.959349)
(0.980285,0.519547)
(-0.572954,-0.369488)
(0.0786157,-0.95584)
(0.107852,-0.526078)
(-0.243324,0.0842006)
(-0.560839,0.67806)
(-0.485763,-0.0665609)
(-0.119266,-0.145146)
(0.208197,-0.380779)
(0.322794,0.796289)
(0.265877,-0.583148)
(0.14304,0.0983001)
(0.0844142,0.332499)
(0.0349742,-0.0361339)
(-0.0635701,-0.435591)
(-0.149297,0.127232)
(-0.0484329,0.344951)
(0.243019,-0.0224921)
(0.512864,-0.414075)
(0.560503,0.198462)
(0.302072,-0.141728)
(-0.0436415,-0.0956145)
(-0.225379,0.080874)
(-0.309793,-0.609302)
(-0.360149,0.0430921)
(-0.529557,-0.0241707)
(-0.764183,-0.294382)
(-0.820124,-0.576739)
(-0.604175,-0.487869)
(-0.109836,-0.296518)
(0.355144,-0.204932)
(0.523545,-0.381878)
(0.395398,-0.511246)
(0.153569,-0.341746)
(0.00360118,0.169164)
(0.0327769,0.627583)
(0.122318,0.726951)
(0.102603,0.442091)
(-0.0473342,0.140294)
(-0.250862,0.0608844)
(-0.362285,0.302927)
(-0.370739,0.368633)
