(-0.285928,-0.17127)
(-0.122623,0.207617)
(0.170232,0.37318)
(0.377758,0.217353)
(0.421369,-0.126102)
(0.284341,-0.452681)
(0.130863,-0.509842)
(0.116703,-0.384228)
(0.115513,-0.142521)
(0.0756249,0.0971099)
(0.128788,0.25483)
(0.237068,0.249886)
(0.314402,0.0978729)
(0.307688,-0.0716575)
(0.155766,-0.0442213)
(-0.0727256,0.0708029)
(-0.253517,0.12656)
(-0.387677,0.0724509)
(-0.450972,-0.0398267)
(-0.308329,-0.0273141)
(-0.0826746,0.314829)
(0.229865,0.49855)
(0.23603,0.459487)
(0.00408948,0.3137)
(-0.0817896,0.124393)
(0.0343944,0.123508)
(0.163396,0.139988)
(0.140568,0.0409558)
(-0.0494705,-0.139622)
(-0.219825,-0.2172)
(-0.102145,-0.0904569)
(0.315043,0.0524613)
(0.652028,-0.12775)
(0.689535,-0.23014)
(0.521226,-0.303446)
(0.063448,-0.454451)
(-0.390973,-0.386273)
(-0.384136,-0.153722)
(-0.187292,0.143193)
(0.033723,0.362102)
(0.107028,0.315897)
(-0.00451674,0.150853)
(-0.0284433,-0.0182501)
(0.00634785,-0.0603656)
(0.0485549,-0.0194098)
(0.0155339,0.0504776)
(-0.079226,0.112766)
(-0.143956,0.18366)
(-0.116916,0.233192)
(-0.0383618,0.225867)
(0.0110172,0.142338)
(-0.0325633,0.00833155)
(-0.109104,-0.0954619)
(-0.105869,-0.110782)
(0.033845,-0.0397656)
(0.225379,0.0241707)
(0.340098,-0.00564592)
(0.300119,-0.00592059)
(0.154393,0.0169378)
(0.0440382,0.0484329)
(0.0279855,0.103214)
(0.0639363,0.125156)
(0.0721152,0.0934477)
(0.0232551,0.0451064)
(-0.0352184,0.056032)
(-0.0325327,0.144688)
(0.0491348,0.24604)
(0.161473,0.255654)
(0.201056,0.142064)
(0.205267,-0.063448)
(0.17127,-0.268929)
(0.121525,-0.342296)
(0.16654,-0.205603)
(0.211798,0.0565813)
(0.289071,0.266671)
(0.355907,0.371044)
(0.308237,0.36256)
(0.216315,0.190191)
(0.215583,-0.0864589)
(0.164464,-0.276498)
(0.0845668,-0.243721)
(0.00592059,-0.0419019)
(-0.0804163,0.162755)
(-0.109836,0.275735)
(-0.174657,0.245735)
(-0.273049,0.142338)
(-0.348064,0.0827357)
(-0.385601,0.114841)
(-0.376446,0.230689)
(-0.334117,0.346233)
(-0.293527,0.357097)
(-0.247291,0.193121)
(-0.0650044,-0.0426344)
(0.105472,-0.269631)
(0.0750755,-0.489059)
(-0.0267953,-0.543016)
(-0.143284,-0.427717)
(-0.290048,-0.199988)
(-0.351115,0.0534074)
(-0.239235,0.144353)
(-0.0590838,0.0314646)
(0.0788903,-0.151494)
(0.0902738,-0.248543)
(0.0690634,-0.118656)
(0.0380871,0.156072)
(0.12006,0.351604)
(0.111972,0.360515)
(-0.048677,0.140477)
(-0.164251,-0.141118)
(-0.282022,-0.238838)
(-0.238075,-0.218543)
(-0.0934782,-0.0885647)
(0.0392163,0.027955)
(0.18128,0.0226447)
(0.292795,-0.0706198)
(0.355205,-0.174718)
(0.391064,-0.183569)
(0.398389,-0.118107)
(0.307779,-0.0405286)
(0.150334,-0.0826441)
(0.00149541,-0.197821)
(-0.130711,-0.243294)
(-0.207495,-0.204382)
(-0.217231,-0.12833)
(-0.16129,-0.0739769)
(-0.0327464,-0.0685751)
(0.120823,-0.0978423)
(0.216376,-0.121036)
(0.22544,-0.0765099)
(0.185339,0.0402234)
(0.203925,0.125278)
(0.34315,0.0954619)
(0.468886,-0.126255)
(0.389325,-0.332469)
(0.132756,-0.398236)
(-0.355754,-0.303903)
(-0.63216,0.0978729)
(-0.518448,0.274178)
(-0.213385,0.15305)
(0.193732,-0.0331736)
(0.236396,-0.302622)
(-0.0249641,-0.397259)
(-0.393597,-0.188757)
(-0.468184,0.199469)
(-0.229499,0.354411)
(0.112705,0.262001)
(0.343913,-0.0294809)
(0.244606,-0.32783)
(0.059389,-0.347819)
(0.0358898,-0.164281)
(0.194433,-0.00601215)
(0.37495,-0.119114)
(0.32429,-0.355388)
(0.0378124,-0.477554)
(-0.34022,-0.357036)
(-0.538591,-0.0145268)
(-0.458693,0.245064)
(-0.29664,0.201605)
(-0.117679,-0.000427259)
(0.00943022,-0.10361)
(0.0606098,-0.01648)
(0.0831019,0.189337)
(0.0971709,0.300974)
(-0.065981,0.222297)
(-0.302866,0.0334483)
(-0.4832,-0.0343333)
(-0.414136,-0.0422987)
(-0.190435,0.197546)
(0.130161,0.462508)
(0.283517,0.457564)
(0.099704,0.392376)
(-0.0715354,0.209052)
(-0.0301828,0.123722)
(0.127598,0.131596)
(0.17542,0.0952788)
(0.045381,-0.0632038)
(-0.168218,-0.189886)
(-0.203314,-0.173528)
(0.109378,0.0204169)
(0.534318,-0.0397656)
(0.694388,-0.223548)
(0.620655,-0.261879)
(0.29606,-0.402722)
(-0.237037,-0.448744)
(-0.444411,-0.256722)
(-0.276009,0.0029603)
(-0.0627461,0.2949)
(0.116428,0.357463)
(0.0487686,0.237434)
(-0.0227058,0.0487991)
(-0.00820948,-0.0596637)
(0.0332652,-0.0504471)
(0.0303659,0.0206305)
(-0.0349132,0.0956145)
(-0.105777,0.150426)
(-0.124973,0.201056)
(-0.0879543,0.239296)
(-0.0240181,0.218909)
(0.0154118,0.0872829)
(-0.00704978,-0.156743)
(-0.203681,-0.339579)
(-0.411298,-0.323466)
(-0.390698,-0.23188)
(-0.193243,-0.098178)
(-0.0222785,0.0389721)
(0.0165105,0.0465407)
(-0.0977203,0.00552385)
(-0.210395,0.0291757)
(-0.157842,0.0993683)
(0.0603656,0.117588)
(0.204993,0.00106815)
(0.116276,-0.224219)
(-0.268654,-0.349986)
(-0.593738,-0.182043)
(-0.563982,-0.112766)
(-0.229713,-0.162267)
(0.207221,-0.0914945)
(0.407453,-0.0390942)
(0.380902,0.138127)
(0.132878,0.352855)
(-0.112613,0.426069)
(-0.271554,0.247444)
(-0.200903,-0.104526)
(-0.0855129,-0.335215)
(-0.0422987,-0.371685)
(-0.10712,-0.228339)
(-0.303812,-0.0318918)
(-0.366588,0.168493)
(-0.31196,0.200934)
(-0.18302,0.15598)
(-0.0286264,0.179083)
(0.0835597,0.214362)
(0.14069,0.215674)
(0.154637,0.171758)
(0.155339,0.0845668)
(0.145726,-0.0388501)
(0.118778,-0.190039)
(0.0292367,-0.344401)
(-0.10007,-0.421094)
(-0.131565,-0.392254)
(-0.0754723,-0.234931)
(-0.069216,-0.00970489)
(-0.0648213,0.129093)
(-0.0399792,0.0975372)
(-0.0318003,-0.066805)
(-0.0762658,-0.2219)
(-0.154698,-0.243141)
(-0.197974,-0.127323)
(-0.168584,0.0545366)
(-0.0194098,0.207129)
(0.238472,0.274422)
(0.489334,0.189032)
(0.551317,0.15183)
(0.468368,0.229316)
(0.265725,0.295999)
(0.0921049,0.20777)
(0.174566,0.0787683)
(0.370464,-0.0462661)
(0.479598,-0.170049)
(0.473067,-0.136601)
(0.285348,-0.0803858)
(0.058504,-0.199011)
(-0.0773034,-0.298807)
(-0.0351573,-0.253578)
(0.106143,-0.0979949)
(0.140141,0.078402)
(0.0789819,0.180944)
(-0.000274667,0.240394)
(0.020661,0.293283)
(0.154607,0.331553)
(0.268685,0.286203)
(0.14008,0.160955)
(-0.0950652,-0.109531)
(-0.390179,-0.224036)
(-0.51265,-0.227363)
(-0.360057,-0.286874)
(-0.0961638,-0.256813)
(0.0151677,-0.160894)
(-0.0729698,-0.101291)
(-0.133183,-0.0236213)
(-0.0351268,0.0968963)
(0.22486,0.168126)
(0.423017,0.0338755)
(0.337168,-0.0756859)
(0.0282601,-0.146672)
(-0.238289,-0.0707724)
(-0.206641,0.18366)
(0.189001,0.347972)
(0.592425,0.0802942)
(0.555101,-0.285531)
(0.184301,-0.515946)
(-0.397351,-0.458419)
(-0.631336,-0.0634175)
(-0.431501,0.154088)
(-0.00155644,0.215308)
(0.39491,-0.0266732)
(0.364971,-0.469069)
(0.122929,-0.594592)
(0.00412,-0.45436)
(0.0136113,-0.19071)
(0.0834071,-0.0347301)
(0.183935,-0.0569781)
(0.215552,-0.165349)
(0.187658,-0.201117)
(0.181799,-0.123508)
(0.202399,-0.0422681)
(0.193884,-0.0355541)
(0.105106,-0.04944)
(-0.0398572,0.0200201)
(-0.118381,0.228126)
(0.0111087,0.428785)
(0.141179,0.431043)
(0.109012,0.248329)
(0.0314646,-0.0116886)
(-0.103244,-0.134098)
(-0.213507,-0.055208)
(-0.193213,0.0759606)
(-0.0828578,0.0583209)
(0.00338755,-0.149236)
(-0.108585,-0.358684)
(-0.2884,-0.364422)
(-0.352428,-0.187262)
(-0.363903,0.10242)
(-0.257485,0.308329)
(-0.155644,0.271157)
(-0.0825526,0.153844)
(-0.0154424,0.128758)
(0.0185858,0.197089)
(0.0485549,0.254646)
(0.0200507,0.196142)
(-0.0281075,0.0286874)
(-0.077456,-0.102817)
(-0.0942106,-0.076693)
(-0.0666524,0.107364)
(0.0600299,0.315287)
(0.254769,0.377941)
(0.350871,0.322245)
(0.359508,0.2107)
(0.290719,0.0883511)
(0.138829,-0.0266732)
(-0.0856044,-0.10181)
(-0.294351,-0.0380871)
(-0.327982,0.125614)
(-0.159642,0.280587)
(0.169225,0.348888)
(0.390606,0.184973)
(0.309519,-0.0520646)
(0.0111393,-0.344127)
(-0.401959,-0.35371)
(-0.510788,-0.199591)
(-0.307047,-0.124149)
(-0.0563677,-0.00231941)
(0.0345775,0.0438246)
(-0.0463271,0.0155034)
(-0.187536,0.0277718)
(-0.196081,0.0894803)
(-0.0273141,0.126102)
(0.166936,0.0512101)
(0.175054,-0.133)
(-0.0935087,-0.319773)
(-0.506211,-0.236854)
(-0.621113,-0.057741)
(-0.432417,-0.117313)
(0.0137028,-0.13065)
(0.339305,-0.0936918)
(0.426466,-0.000671407)
(0.284555,0.242347)
(0.0303049,0.411878)
(-0.181616,0.384777)
(-0.257179,0.0769982)
(-0.152318,-0.234657)
(-0.0921659,-0.373974)
(-0.0740379,-0.300577)
(-0.228126,-0.10889)
(-0.359874,0.125187)
(-0.328929,0.25248)
(-0.224708,0.193152)
(-0.0639668,0.165929)
(0.0448927,0.186743)
(0.107944,0.213019)
(0.171484,0.19599)
(0.217719,0.11243)
(0.174474,-0.0229804)
(0.0378735,-0.13834)
(-0.0452284,-0.199194)
(0.0601825,-0.211005)
(0.257088,-0.336558)
(0.376415,-0.461104)
(0.42262,-0.379131)
(0.26957,-0.105991)
(-0.0973235,0.0572527)
(-0.310587,0.111148)
(-0.380963,0.120426)
(-0.318064,0.0431227)
(-0.161565,0.0962554)
(-0.00201422,0.214423)
(0.104068,0.222755)
(0.0760216,0.0814844)
(-0.0559709,-0.123905)
(-0.267006,-0.202368)
(-0.399945,-0.0982696)
(-0.313456,0.0226753)
(-0.0375683,0.182043)
(0.377941,0.148473)
(0.601215,-0.213263)
(0.486953,-0.405103)
(0.216956,-0.43202)
(-0.329844,-0.354106)
(-0.653584,-0.00848415)
(-0.572527,0.11652)
(-0.303934,0.00354015)
(-0.0252693,-0.0982391)
(-0.0507523,-0.219459)
(-0.327219,-0.250252)
(-0.524491,-0.0837733)
(-0.37318,-0.0652791)
(0.0301218,-0.0234077)
(0.331034,-0.0548723)
(0.343638,-0.117496)
(0.0967437,-0.0771203)
(-0.125248,-0.0434584)
(-0.0611896,0.0687887)
(0.26484,0.099765)
(0.498215,-0.126102)
(0.433851,-0.206671)
(0.109928,-0.0946989)
(-0.229987,0.0816981)
(-0.188879,0.412183)
(0.183416,0.55504)
(0.506455,0.395856)
(0.471999,0.202277)
(0.189276,-0.0139775)
(-0.0883816,-0.227119)
(-0.207862,-0.199194)
(-0.110385,-0.0497757)
(0.0198676,0.112613)
(0.0645466,0.140538)
(0.0237129,0.0416272)
(0.0169988,-0.106906)
(0.0745262,-0.226447)
(0.118015,-0.294168)
(0.111301,-0.246529)
(-0.0226447,-0.156468)
(-0.144597,-0.0920133)
(-0.106601,-0.0822169)
(0.0579852,-0.16419)
(0.112674,-0.307474)
(-0.010712,-0.360851)
(-0.299661,-0.261544)
(-0.500259,0.0171209)
(-0.412793,0.126652)
(-0.134434,-0.00759911)
(0.102908,-0.199927)
(0.0197455,-0.40379)
(-0.250984,-0.399243)
(-0.47145,-0.166509)
(-0.427503,0.0687277)
(-0.187231,0.176122)
(0.0755638,0.198798)
(0.174383,0.101993)
(0.100864,-0.00210578)
(0.0247505,-0.065096)
(0.0748314,-0.126865)
(0.171209,-0.254341)
(0.15067,-0.393536)
(0.061861,-0.334605)
(-0.158971,-0.112796)
(-0.291971,0.229408)
(-0.131108,0.481887)
(0.0344554,0.431471)
(0.17243,0.235786)
(0.251534,0.0397351)
(0.201361,-0.0208441)
(0.121769,0.0490432)
(0.0950346,0.112613)
(0.11832,0.0583514)
(0.137242,-0.0669881)
(0.114261,-0.120609)
(0.0669881,0.00262459)
(0.0466018,0.228462)
(0.106174,0.36726)
(0.0475478,0.335856)
(-0.0354625,0.0896634)
(0.0349132,-0.167577)
(0.108768,-0.3043)
(0.221351,-0.307993)
(0.312876,-0.172124)
(0.224952,0.0216681)
(0.00903348,0.100528)
(-0.12006,0.110935)
(-0.102237,0.133152)
(0.00234993,0.176366)
(0.0586871,0.220466)
(0.00189215,0.253975)
(-0.10242,0.319102)
(-0.136204,0.381939)
(-0.0479446,0.385083)
(0.204596,0.350963)
(0.441237,0.214484)
(0.451277,0.122074)
(0.245033,0.153874)
(-0.0302133,0.138127)
(-0.192846,0.0704062)
(-0.243843,-0.0230415)
(-0.199713,-0.131535)
(-0.0977508,-0.196539)
(0.0220038,-0.174688)
(0.119144,-0.108707)
(0.1583,-0.0575579)
