(0.16483,0.0908231)
(0.0885952,0.0617389)
(-0.00851466,0.0743736)
(-0.114444,0.0917997)
(-0.212897,0.0976897)
(-0.297525,0.13358)
(-0.318857,0.231025)
(-0.238441,0.371471)
(-0.042024,0.455184)
(0.107791,0.349376)
(0.219825,0.0400403)
(0.126835,-0.399792)
(-0.256874,-0.582629)
(-0.438704,-0.480209)
(-0.448103,-0.295999)
(-0.329356,-0.0706503)
(-0.171514,0.0746788)
(-0.00308237,0.0586566)
(0.093173,-0.0679952)
(0.0842616,-0.170171)
(0.00152593,-0.20072)
(-0.106479,-0.198737)
(-0.234962,-0.187384)
(-0.348704,-0.146397)
(-0.386486,-0.0955535)
(-0.320688,-0.0637532)
(-0.183233,-0.031373)
(-0.0565203,-0.0108036)
(-0.000244148,-0.0324107)
(-0.0328684,-0.0544755)
(-0.0985748,-0.0312815)
(-0.108036,0.0140385)
(-0.0244453,0.0260018)
(0.0953093,-0.0198981)
(0.158788,-0.0872829)
(0.13184,-0.101718)
(0.053621,-0.0437025)
(0.000457778,0.0396435)
(-0.0089114,0.106662)
(-0.00628681,0.155492)
(-0.0339671,0.208289)
(-0.0615864,0.274087)
(-0.0643025,0.270791)
(-0.0161748,0.132389)
(0.101718,-0.0722678)
(0.129246,-0.216742)
(0.0744652,-0.13947)
(-0.0437025,0.112064)
(-0.0130009,0.341807)
(0.0738548,0.33195)
(0.170995,0.0795312)
(0.184332,-0.224586)
(0.00720237,-0.298959)
(-0.246071,-0.103458)
(-0.338633,0.249733)
(-0.198523,0.363109)
(0.0418104,0.157018)
(0.291391,-0.127049)
(0.266457,-0.329814)
(0.144078,-0.162877)
(-0.092349,0.0738853)
(-0.160772,0.267464)
(-0.0540483,0.338023)
(0.158391,0.341258)
(0.380413,0.316019)
(0.418531,0.324961)
(0.303476,0.387219)
(0.109653,0.269936)
(0.171941,0.0221564)
(0.340922,-0.22248)
(0.447737,-0.359966)
(0.556291,-0.239814)
(0.538835,-0.0415967)
(0.244484,0.124058)
(-0.10416,0.0917386)
(-0.211219,0.0865505)
(-0.0992157,0.167486)
(0.103549,0.163549)
(0.206427,-0.0654927)
(-0.0447707,-0.422254)
(-0.529435,-0.43263)
(-0.663228,-0.233802)
(-0.500046,-0.0943938)
(-0.0955535,0.152165)
(0.310984,0.207648)
(0.451338,-0.036317)
(0.229926,-0.138218)
(-0.152196,-0.0846889)
(-0.33787,0.268807)
(-0.130741,0.552751)
(0.137486,0.502731)
(0.348704,0.265267)
(0.37318,0.0229804)
(0.191809,-0.0191046)
(-0.0157781,0.0200201)
(-0.108554,-0.0267037)
(-0.122806,-0.214393)
(-0.262947,-0.386914)
(-0.350719,-0.383831)
(-0.376049,-0.150761)
(-0.330027,0.357433)
(-0.00720237,0.636799)
(0.140049,0.517899)
(0.157506,0.228401)
(0.137822,-9.15555e-05)
(-0.0119938,0.0481582)
(-0.0756859,0.318339)
(0.100406,0.5562)
(0.192969,0.569811)
(0.101718,0.474776)
(-0.119236,0.267251)
(-0.301004,0.0921049)
(-0.333384,-0.0101627)
(-0.119846,-0.0629292)
(0.173956,-0.000244148)
(0.337809,-0.0188299)
(0.26133,0.0138554)
(0.0170904,0.00869778)
(-0.151158,-0.0339366)
(-0.111728,-0.0255135)
(0.0748314,0.0318613)
(0.229011,0.115177)
(0.247383,0.193182)
(0.126316,0.292764)
(-0.0292978,0.295358)
(-0.076693,0.169561)
(0.0402234,0.0430311)
(0.162725,-0.0233772)
(0.195746,-0.0662557)
(0.113926,-0.145848)
(-0.0755333,-0.295663)
(-0.400586,-0.313211)
(-0.610706,-0.141118)
(-0.634053,0.0985138)
(-0.47206,0.343608)
(-0.19306,0.383129)
(0.122288,0.202643)
(0.271035,-0.162389)
(0.0251778,-0.444105)
(-0.373516,-0.370067)
(-0.562181,-0.0166631)
(-0.405072,0.161107)
(0.00824,0.162267)
(0.362163,-0.0268563)
(0.360088,-0.20365)
(0.0369579,-0.0741905)
(-0.308969,0.1742)
(-0.310007,0.428327)
(-0.160955,0.230659)
(0.1807,-0.107212)
(0.194372,-0.446974)
(0.0795618,-0.448744)
(-0.0940886,-0.17127)
(-0.232551,0.152379)
(-0.0647908,0.35139)
(0.18659,0.303385)
(0.30079,0.130589)
(0.151006,-0.0021363)
(-0.111667,-0.07828)
(-0.301981,-0.0697348)
(-0.288705,-0.106357)
(-0.109195,-0.220069)
(0.0886868,-0.257088)
(0.22483,-0.159856)
(0.293588,0.030549)
(0.32075,0.161596)
(0.269936,0.188116)
(0.135197,0.0619221)
(-0.0280465,-0.116398)
(-0.218787,-0.148259)
(-0.283761,-0.0185247)
(-0.15009,0.185278)
(0.185553,0.32316)
(0.556566,0.136601)
(0.643574,-0.148106)
(0.541429,-0.33137)
(0.327494,-0.454848)
(0.0522782,-0.518845)
(-0.161748,-0.491836)
(-0.211524,-0.413373)
(-0.129948,-0.323893)
(-0.0649434,-0.169469)
(-0.130863,0.0145878)
(-0.208472,0.228462)
(-0.176641,0.423353)
(-0.125156,0.475723)
(-0.103183,0.377178)
(-0.0509049,0.211127)
(0.0112308,0.108005)
(0.000244148,0.0871914)
(-0.0394299,0.122471)
(-0.0514542,0.126102)
(-0.0104068,0.0388195)
(0.0604877,-0.125614)
(0.0839869,-0.289682)
(0.0914029,-0.366924)
(0.189337,-0.332377)
(0.335124,-0.254189)
(0.448286,-0.182104)
(0.462478,-0.0980255)
(0.336985,0.0112308)
(0.141911,0.0334483)
(0.053621,-0.0426954)
(0.0767846,-0.124577)
(0.115024,-0.193396)
(0.07416,-0.165532)
(-0.0640278,-0.0377209)
(-0.1713,0.152013)
(-0.109287,0.280831)
(0.0839259,0.241523)
(0.271096,0.0539567)
(0.254952,-0.171087)
(0.0306406,-0.275155)
(-0.257393,-0.218207)
(-0.376598,-0.0349437)
(-0.259529,0.0729087)
(-0.0739769,0.135533)
(0.0141911,0.142308)
(-0.0440382,0.0913419)
(-0.137028,-9.15555e-05)
(-0.144139,-0.121189)
(-0.0918912,-0.236763)
(-0.0500198,-0.263344)
(-0.135228,-0.134312)
(-0.320536,0.129063)
(-0.295999,0.398572)
(-0.212134,0.318766)
(0.00482192,0.0489212)
(0.165624,-0.181951)
(0.0788293,-0.24604)
(-0.149297,-0.119816)
(-0.298776,0.0663778)
(-0.185492,0.0827052)
(0.0962249,-0.115909)
(0.172246,-0.426527)
(0.061037,-0.566485)
(-0.0539872,-0.456069)
(-0.24247,-0.26072)
(-0.319529,-0.0729392)
(-0.205084,0.0252693)
(-0.0529801,0.117313)
(0.0246284,0.232154)
(0.0718101,0.328257)
(0.0586261,0.332377)
(0.0110172,0.176)
(0.0151067,-0.0426038)
(-0.030488,-0.157689)
(-0.10004,-0.0765099)
(-0.121586,0.140233)
(-0.0124516,0.319254)
(0.126408,0.322398)
(0.138218,0.22898)
(0.035371,0.183966)
(-0.064333,0.298868)
(0.0182501,0.508255)
(0.162481,0.590381)
(0.177252,0.53325)
(0.00491348,0.37785)
(-0.227088,0.151433)
(-0.352062,0.0311899)
(-0.249916,-0.0557878)
(0.0507523,-0.0237739)
(0.290689,-0.00601215)
(0.330332,-0.015717)
