(-0.00146489,0.999054)
(-0.282723,-0.926542)
(-0.4485,-0.29429)
(-0.267037,0.401624)
(-0.140049,0.594256)
(-0.00155644,0.300455)
(0.0843837,-0.0446181)
(0.0729087,0.0538041)
(-0.150029,0.594989)
(-0.651234,0.983276)
(-0.968963,0.739799)
(0.983306,-0.219703)
(-0.514206,-0.0317392)
(0.43675,0.0570086)
(0.108127,-0.0170904)
(-0.10535,0.0748314)
(0.419111,0.440687)
(0.341624,-0.416578)
(-0.254372,0.804804)
(-0.178411,0.434248)
(-0.0622578,-0.258705)
(-0.0326853,-0.682546)
(-0.263375,-0.903348)
(-0.378857,-0.976592)
(-0.247749,-0.930204)
(0.16654,-0.749687)
(0.53502,-0.563311)
(0.656331,-0.489731)
(0.575182,-0.516251)
(0.507187,-0.437971)
(0.543748,-0.152379)
(0.581561,0.320902)
(0.452559,0.647511)
(0.174841,0.786065)
(-0.0369884,0.65041)
(0.0333567,0.716483)
(0.341807,0.73629)
(0.602008,0.213202)
(0.623096,0.115268)
(0.416303,-0.32139)
(0.123386,0.638356)
(-0.0907315,-0.0263375)
(-0.213355,-0.175726)
(-0.364177,-0.185553)
(-0.547716,0.00735496)
(-0.599872,0.174993)
(-0.378948,0.366253)
(0.0343028,0.751732)
(0.307535,0.524583)
(0.238441,-0.196081)
(-0.0734275,0.5215)
(-0.32255,0.677419)
(-0.243721,0.194525)
(0.0629292,0.135685)
(0.248604,0.256111)
(0.0989105,0.465285)
(-0.231086,0.456313)
(-0.400952,0.29487)
(-0.259529,0.0720542)
(-0.0425123,-0.0554521)
(-0.0933256,-0.206183)
(-0.465194,-0.450362)
(-0.751549,-0.814783)
(-0.592273,-0.996063)
(0.0130009,-0.987365)
(0.642384,-0.669729)
(0.745964,-0.180273)
(0.253609,0.00112918)
(-0.345866,-0.150304)
(-0.45439,-0.447554)
(0.042085,-0.581652)
(0.695578,-0.488693)
(0.936216,-0.39375)
(0.690329,-0.50322)
(0.190191,-0.782434)
(-0.161443,-0.795343)
(-0.364116,-0.337901)
(-0.562365,0.59682)
(-0.859096,0.0299387)
(-0.980956,0.0850856)
(-0.988159,0.31605)
(-0.353008,-0.85757)
(0.359722,-0.0466323)
(0.523301,0.126988)
(0.0269478,-0.364635)
(-0.931547,0.18601)
(-0.96942,0.843898)
(0.969054,0.465011)
(-0.680624,-0.282693)
(0.130833,-0.921964)
(0.251198,-0.670003)
(-0.195502,-0.0945463)
(-0.634724,0.489395)
(-0.591815,0.129337)
(-0.0920133,-0.529069)
(0.379345,0.770074)
(0.528184,-0.356945)
(0.403729,-0.192328)
(0.132633,-0.183508)
(0.0269478,0.444868)
(0.0499283,-0.0167852)
(0.0232246,-0.36607)
(-0.132145,-0.1648)
(-0.252358,0.496384)
(-0.0945769,-0.0973235)
(0.199347,-0.294595)
(0.401288,0.0633869)
(0.422742,0.113254)
(0.203406,-0.0162358)
(-0.017243,0.0308542)
(-0.210181,-0.790948)
(-0.356548,-0.128269)
(-0.5056,-0.0703757)
(-0.686972,-0.378063)
(-0.749504,-0.707968)
(-0.59682,-0.659566)
(-0.191626,-0.375286)
(0.299997,-0.154088)
(0.576342,-0.261666)
(0.530473,-0.457259)
(0.262459,-0.404096)
(-0.00872829,0.0261544)
(-0.0960723,0.557054)
(-0.0274972,0.74694)
(0.035432,0.551134)
(-0.0401318,0.144139)
(-0.228553,0.023133)
(-0.405957,0.123844)
(-0.458968,0.365062)
(-0.377972,0.183691)
(-0.181341,0.106571)
(-0.0120853,-0.056093)
(-0.076693,0.723655)
(-0.480209,0.311472)
(-0.856105,-0.136174)
(-0.773766,0.982574)
(0.191473,0.440474)
(0.315134,0.572192)
(-0.414136,0.451613)
(0.419233,0.296579)
(0.475509,-0.174932)
(0.375347,-0.206793)
(0.789209,0.400891)
(0.55269,0.746422)
(-0.223518,-0.122135)
(-0.91113,0.618305)
(-0.750572,0.236641)
(0.0609455,-0.203925)
(0.623005,-0.187719)
(0.472793,-0.119053)
(-0.0131535,-0.221625)
(-0.142888,-0.500259)
(0.0738548,-0.644826)
(0.309214,-0.460402)
(-0.210883,0.0500809)
(-0.42317,0.553392)
(0.265236,0.78927)
(-0.567492,0.709952)
(-0.663808,0.409833)
(0.663717,-0.135563)
(-0.0568255,-0.486068)
(0.450331,-0.769433)
(0.467818,-0.680166)
(-0.387799,-0.469802)
(-0.690329,0.408185)
(-0.849086,-0.548753)
(-0.840541,0.037141)
(-0.940367,0.0497452)
(-0.92465,0.562822)
(-0.678823,0.350719)
(-0.259926,-0.160802)
(0.0257271,-0.122898)
(0.120823,0.481826)
(0.11597,0.430525)
(0.147893,-0.061037)
(0.171728,-0.02884)
(0.0636616,0.37727)
(-0.246376,0.441328)
(-0.528489,-0.302622)
(-0.515397,-0.392224)
(-0.167425,-0.433119)
(0.14658,-0.290231)
(0.0730918,-0.371319)
(-0.473708,-0.441603)
(-0.90878,-0.404736)
(-0.909482,-0.0856655)
(-0.117344,0.392956)
(0.533433,0.660085)
(-0.0617389,0.508133)
(0.380139,0.114048)
(-0.228492,-0.291116)
(0.975616,-0.351756)
(0.160192,-0.0130009)
(0.143406,0.3802)
(0.189367,0.544572)
(0.797845,0.452651)
(0.395093,0.259835)
(0.337474,0.29136)
(0.213538,0.57329)
(-0.446089,0.815027)
(0.244026,0.812769)
(0.684378,0.463301)
(-0.000457778,-0.0896634)
(-0.363598,-0.424482)
(-0.417615,-0.354198)
(-0.333781,0.00286874)
(-0.344646,0.346538)
(-0.371838,0.42616)
(-0.23307,0.22071)
(0.143162,-0.0995514)
(0.437452,-0.312937)
(0.312784,-0.306681)
(-0.34431,-0.13419)
(-0.958159,0.0430921)
(-0.98413,0.0379955)
(-0.984497,-0.158574)
(-0.546098,-0.437574)
(-0.136387,-0.561449)
(-0.2631,-0.375256)
(-0.64977,0.0801416)
(-0.830439,0.526872)
(-0.5609,0.733299)
(0.0868252,0.630573)
(0.707297,0.306162)
(0.910062,0.0672628)
(0.665334,0.0307932)
(0.089816,0.11948)
(-0.493179,0.145787)
(-0.857112,0.00851466)
(-0.949614,-0.232185)
(-0.819758,-0.454573)
(-0.537797,-0.614002)
(-0.204749,-0.724082)
(0.0701315,-0.767266)
(0.248054,-0.594256)
(0.336802,-0.0991852)
(0.359966,0.596362)
(0.306223,0.977691)
(0.18247,0.778802)
(0.0234077,-0.158147)
(-0.0611896,-0.971709)
(0.0887173,-0.98999)
(0.431379,-0.934843)
(0.75988,-0.0926237)
(0.810633,0.574877)
(0.598529,0.465682)
(0.235359,-0.150334)
(-0.0856349,-0.661397)
(-0.269539,-0.641407)
(-0.437391,-0.325358)
(-0.710074,-0.17719)
(-0.962371,-0.451247)
(-0.995331,-0.750633)
(-0.982025,-0.695944)
(-0.882504,-0.101444)
(-0.721,0.424329)
(-0.864101,0.308206)
(-0.854762,-0.646565)
(-0.629871,0.999817)
(0.267891,-0.0362255)
(0.188299,-0.274545)
(-0.0408948,0.824946)
(-0.00827052,-0.46559)
(0.520188,0.554949)
(0.15772,0.222907)
(-0.238441,-0.938078)
(0.10007,-0.785211)
(0.379864,0.0314951)
(0.431349,0.773766)
(0.0533769,0.619037)
(-0.381817,-0.365459)
(-0.561052,-0.0253609)
(-0.379559,-0.973907)
(0.023896,0.996216)
(0.505264,0.0105899)
(0.749413,-0.740928)
(0.714927,-0.336039)
(0.429975,0.00805689)
(0.0807825,0.391583)
(-0.0706503,0.585101)
(0.136723,0.504959)
(0.604053,0.213996)
(0.927274,0.00982696)
(0.7828,0.0494095)
(0.0705893,0.181738)
(-0.738853,0.156194)
(-0.977844,-0.158391)
(-0.46736,-0.474471)
(0.506516,-0.449995)
(0.521928,0.149846)
(0.796319,0.603412)
(-0.0206,-0.11536)
(-0.731773,0.749016)
(-0.789117,0.569048)
(-0.224677,-0.0384228)
(0.39732,-0.209632)
(0.517899,-0.194983)
(0.199286,-0.170904)
(-0.102359,-0.369396)
(-0.0529496,-0.594897)
(0.18543,-0.601917)
(0.10007,-0.224464)
(-0.505448,0.360912)
(-0.0274056,0.768029)
(0.0548723,0.822016)
(-0.963134,0.602161)
(0.224586,0.111576)
(0.428632,-0.381909)
(-0.0374157,-0.680258)
(0.682241,-0.794794)
(-0.0845058,-0.613849)
(-0.566759,-0.0194098)
(-0.801141,0.620472)
(-0.802515,0.0723289)
(-0.872463,0.15598)
(-0.914914,0.291574)
(-0.809687,0.650899)
